user_id,premium_starts_at,premium_renewed_at,premium_expires_at,isPremiumUser,LastPaymentDate
1683,null,2023-01-16T06:51:34.000000+0000,2023-01-19T06:51:34.000000+0000,NO,2023-01-19T06:51:34.000000+0000
6071,null,null,2023-01-19T09:52:38.000000+0000,NO,2023-01-19T09:52:38.000000+0000
6076,null,2023-01-16T11:06:03.000000+0000,2023-01-19T11:06:03.000000+0000,NO,2023-01-19T11:06:03.000000+0000
6072,null,2023-01-19T11:06:44.000000+0000,2023-02-19T11:06:44.000000+0000,NO,2023-02-19T11:06:44.000000+0000
6079,null,2024-10-11T12:02:35.706000+0000,2025-10-11T12:02:35.706000+0000,NO,2025-10-11T12:02:35.706000+0000
6082,null,2023-01-16T11:12:28.000000+0000,2023-01-19T11:12:28.000000+0000,NO,2023-01-19T11:12:28.000000+0000
6089,null,2023-01-16T11:15:28.000000+0000,2023-01-19T11:15:28.000000+0000,NO,2023-01-19T11:15:28.000000+0000
6097,\N,\N,\N,NO,\N
6094,null,2023-01-16T11:20:30.000000+0000,2023-01-19T11:20:30.000000+0000,NO,2023-01-19T11:20:30.000000+0000
6087,null,2023-01-16T11:22:11.000000+0000,2023-01-19T11:22:11.000000+0000,NO,2023-01-19T11:22:11.000000+0000
6099,null,2023-01-20T11:54:29.000000+0000,2023-02-20T11:54:29.000000+0000,NO,2023-02-20T11:54:29.000000+0000
6107,\N,\N,\N,NO,\N
791,null,2023-01-16T11:38:12.000000+0000,2023-01-19T11:38:12.000000+0000,NO,2023-01-19T11:38:12.000000+0000
6114,\N,\N,\N,NO,\N
1810,null,null,null,NO,null
6132,\N,\N,\N,NO,\N
6141,\N,\N,\N,NO,\N
6152,null,2024-12-21T05:32:56.000000+0000,2025-12-21T05:32:56.000000+0000,YES,2025-12-21T05:32:56.000000+0000
6163,null,2023-05-12T06:11:02.000000+0000,2023-06-12T06:11:02.000000+0000,NO,2023-06-12T06:11:02.000000+0000
6085,null,2023-01-16T12:27:40.000000+0000,2023-01-19T12:27:40.000000+0000,NO,2023-01-19T12:27:40.000000+0000
6159,null,2023-01-16T12:32:00.000000+0000,2023-01-19T12:32:00.000000+0000,NO,2023-01-19T12:32:00.000000+0000
364,null,2025-11-16T17:37:10.000000+0000,2025-12-16T17:37:10.000000+0000,YES,2025-12-16T17:37:10.000000+0000
6168,null,null,2023-10-30T11:32:40.000000+0000,NO,2023-10-30T11:32:40.000000+0000
6191,null,2023-01-16T13:07:37.000000+0000,2023-01-19T13:07:37.000000+0000,NO,2023-01-19T13:07:37.000000+0000
6176,null,null,2023-01-19T13:06:59.000000+0000,NO,2023-01-19T13:06:59.000000+0000
121,null,null,null,NO,null
2610,null,2023-01-19T13:15:06.000000+0000,2023-02-19T13:15:06.000000+0000,NO,2023-02-19T13:15:06.000000+0000
136673,null,2025-06-11T13:29:17.000000+0000,2025-07-11T13:29:17.000000+0000,NO,2025-07-11T13:29:17.000000+0000
6202,null,2023-01-16T13:21:57.000000+0000,2023-01-19T13:21:57.000000+0000,NO,2023-01-19T13:21:57.000000+0000
6221,null,null,2023-09-21T23:59:59.999999+0000,NO,2023-09-21T23:59:59.999999+0000
6205,null,2023-01-16T13:50:47.000000+0000,2023-01-19T13:50:47.000000+0000,NO,2023-01-19T13:50:47.000000+0000
75,null,2025-11-23T15:45:32.000000+0000,2025-12-23T15:45:32.000000+0000,YES,2025-12-23T15:45:32.000000+0000
6216,null,2023-01-16T13:59:15.000000+0000,2023-01-19T13:59:15.000000+0000,NO,2023-01-19T13:59:15.000000+0000
6227,null,2025-02-27T17:51:46.000000+0000,2025-03-27T16:51:46.000000+0000,NO,2025-03-27T16:51:46.000000+0000
6225,null,2024-07-13T21:09:53.000000+0000,2024-08-13T21:09:53.000000+0000,NO,2024-08-13T21:09:53.000000+0000
6124,null,2023-05-19T23:26:05.000000+0000,2023-06-19T23:26:05.000000+0000,NO,2023-06-19T23:26:05.000000+0000
6241,null,2023-01-16T14:42:05.000000+0000,2023-01-19T14:42:05.000000+0000,NO,2023-01-19T14:42:05.000000+0000
6090,null,2023-02-19T14:49:27.000000+0000,2023-03-19T13:49:27.000000+0000,NO,2023-03-19T13:49:27.000000+0000
6237,null,2023-01-16T14:53:32.000000+0000,2023-05-12T10:19:11.000000+0000,NO,2023-05-12T10:19:11.000000+0000
6245,\N,\N,\N,NO,\N
6258,null,2023-01-16T15:18:35.000000+0000,2023-01-19T15:18:35.000000+0000,NO,2023-01-19T15:18:35.000000+0000
6194,null,2023-01-19T15:19:08.000000+0000,2023-02-19T15:19:08.000000+0000,NO,2023-02-19T15:19:08.000000+0000
6260,null,2023-01-19T15:24:31.000000+0000,2023-02-19T15:24:31.000000+0000,NO,2023-02-19T15:24:31.000000+0000
6267,null,2023-01-16T15:49:54.000000+0000,2023-01-19T15:49:54.000000+0000,NO,2023-01-19T15:49:54.000000+0000
6269,null,2025-11-26T10:47:27.000000+0000,2025-12-26T10:47:27.000000+0000,YES,2025-12-26T10:47:27.000000+0000
399,null,2023-01-16T16:13:34.000000+0000,2023-01-19T16:13:34.000000+0000,NO,2023-01-19T16:13:34.000000+0000
6158,null,2025-05-23T15:28:35.000000+0000,2026-05-23T15:28:35.000000+0000,YES,2026-05-23T15:28:35.000000+0000
6100,2025-08-01T12:23:25.967950+0000,2025-08-01T12:23:25.975007+0000,2026-07-31T23:59:59.999999+0000,YES,2026-07-31T23:59:59.999999+0000
6074,null,2023-01-16T16:47:07.000000+0000,2023-01-19T16:47:07.000000+0000,NO,2023-01-19T16:47:07.000000+0000
6294,\N,\N,\N,NO,\N
6299,null,null,2023-01-19T17:11:50.000000+0000,NO,2023-01-19T17:11:50.000000+0000
6309,null,2023-01-16T17:33:25.000000+0000,2023-01-26T17:33:25.000000+0000,NO,2023-01-26T17:33:25.000000+0000
6109,null,2023-01-16T17:45:23.000000+0000,2023-01-19T17:45:23.000000+0000,NO,2023-01-19T17:45:23.000000+0000
6320,null,2023-02-24T11:42:44.000000+0000,2023-03-24T10:42:44.000000+0000,NO,2023-03-24T10:42:44.000000+0000
6324,null,2023-01-16T18:05:08.000000+0000,2023-01-19T18:05:08.000000+0000,NO,2023-01-19T18:05:08.000000+0000
6323,null,2023-01-16T18:10:13.000000+0000,2023-01-26T18:10:13.000000+0000,NO,2023-01-26T18:10:13.000000+0000
435,null,2024-12-14T03:59:11.000000+0000,2025-01-14T03:59:11.000000+0000,NO,2025-01-14T03:59:11.000000+0000
6337,null,2024-09-27T17:41:27.000000+0000,2024-10-27T17:41:27.000000+0000,NO,2024-10-27T17:41:27.000000+0000
6344,null,2024-03-16T10:06:10.000000+0000,2024-04-16T10:06:10.000000+0000,NO,2024-04-16T10:06:10.000000+0000
275,\N,\N,\N,NO,\N
6351,\N,\N,\N,NO,\N
6358,null,2023-01-16T19:43:49.000000+0000,2023-01-19T19:43:49.000000+0000,NO,2023-01-19T19:43:49.000000+0000
6360,null,2023-01-19T19:52:25.000000+0000,2023-02-19T19:52:25.000000+0000,NO,2023-02-19T19:52:25.000000+0000
790,null,2023-01-16T11:38:12.000000+0000,2023-01-19T11:38:12.000000+0000,NO,2023-01-19T11:38:12.000000+0000
6364,null,null,2023-01-19T20:05:01.000000+0000,NO,2023-01-19T20:05:01.000000+0000
6259,null,2025-10-27T09:41:17.000000+0000,2025-11-27T10:41:17.000000+0000,NO,2025-11-27T10:41:17.000000+0000
6368,null,2023-01-16T20:29:08.000000+0000,2023-01-19T20:29:08.000000+0000,NO,2023-01-19T20:29:08.000000+0000
6385,null,2023-01-16T21:13:49.000000+0000,2023-01-19T21:13:49.000000+0000,NO,2023-01-19T21:13:49.000000+0000
9018,null,2023-03-23T23:47:30.000000+0000,2023-03-26T21:47:30.000000+0000,NO,2023-03-26T21:47:30.000000+0000
6398,null,2024-08-10T22:27:31.000000+0000,2024-09-10T22:27:31.000000+0000,NO,2024-09-10T22:27:31.000000+0000
6250,null,2023-01-16T23:36:32.000000+0000,2023-12-09T22:36:11.000000+0000,NO,2023-12-09T22:36:11.000000+0000
6409,null,2023-06-21T09:00:30.000000+0000,2024-06-21T09:00:30.000000+0000,NO,2024-06-21T09:00:30.000000+0000
6410,null,2023-01-17T00:53:12.000000+0000,2023-01-20T00:53:12.000000+0000,NO,2023-01-20T00:53:12.000000+0000
6415,null,2023-01-17T01:42:15.000000+0000,2023-01-20T01:42:15.000000+0000,NO,2023-01-20T01:42:15.000000+0000
6429,null,2023-01-17T04:44:47.000000+0000,2023-01-20T04:44:47.000000+0000,NO,2023-01-20T04:44:47.000000+0000
6434,null,2025-06-23T10:41:03.000000+0000,2025-07-23T10:41:03.000000+0000,NO,2025-07-23T10:41:03.000000+0000
6370,null,2023-01-17T06:09:11.000000+0000,2023-01-20T06:09:11.000000+0000,NO,2023-01-20T06:09:11.000000+0000
6441,\N,\N,\N,NO,\N
560,\N,\N,\N,NO,\N
6450,null,2024-03-06T14:26:44.000000+0000,2024-04-06T13:26:44.000000+0000,NO,2024-04-06T13:26:44.000000+0000
6452,null,2023-07-20T17:44:19.000000+0000,2023-08-20T17:44:19.000000+0000,NO,2023-08-20T17:44:19.000000+0000
6113,\N,\N,\N,NO,\N
6286,null,2023-01-17T07:18:10.000000+0000,2023-01-27T07:18:10.000000+0000,NO,2023-01-27T07:18:10.000000+0000
6466,null,2023-01-16T15:18:35.000000+0000,2023-01-19T15:18:35.000000+0000,NO,2023-01-19T15:18:35.000000+0000
3910,null,2023-01-17T08:33:03.000000+0000,2023-01-27T08:33:03.000000+0000,NO,2023-01-27T08:33:03.000000+0000
6185,null,2023-03-20T07:43:32.000000+0000,2023-04-20T07:43:32.000000+0000,NO,2023-04-20T07:43:32.000000+0000
6474,null,2023-01-17T10:31:00.000000+0000,2023-01-20T10:31:00.000000+0000,NO,2023-01-20T10:31:00.000000+0000
6476,null,2023-01-17T10:37:32.000000+0000,2023-01-20T10:37:32.000000+0000,NO,2023-01-20T10:37:32.000000+0000
6489,null,2024-11-23T11:53:30.000000+0000,2024-12-23T11:53:30.000000+0000,NO,2024-12-23T11:53:30.000000+0000
130364,null,2023-11-11T20:38:32.000000+0000,2023-12-11T20:38:32.000000+0000,NO,2023-12-11T20:38:32.000000+0000
4872,\N,\N,\N,NO,\N
6374,null,2023-01-17T14:18:59.000000+0000,2023-01-20T14:18:59.000000+0000,NO,2023-01-20T14:18:59.000000+0000
6218,null,2023-01-17T14:39:24.000000+0000,2023-01-27T14:39:24.000000+0000,NO,2023-01-27T14:39:24.000000+0000
6312,null,null,2023-01-20T16:31:22.000000+0000,NO,2023-01-20T16:31:22.000000+0000
320,null,2023-01-17T16:34:27.000000+0000,2023-01-27T16:34:27.000000+0000,NO,2023-01-27T16:34:27.000000+0000
6518,null,2023-01-17T16:50:26.000000+0000,2023-01-20T16:50:26.000000+0000,NO,2023-01-20T16:50:26.000000+0000
5547,null,2023-01-17T19:02:25.000000+0000,2023-01-20T19:02:25.000000+0000,NO,2023-01-20T19:02:25.000000+0000
6529,null,2025-08-12T17:57:20.000000+0000,2025-09-12T17:57:20.000000+0000,NO,2025-09-12T17:57:20.000000+0000
6527,null,2023-10-18T23:35:32.000000+0000,2023-11-19T00:35:32.000000+0000,NO,2023-11-19T00:35:32.000000+0000
6535,null,2023-01-20T19:42:11.000000+0000,2023-02-20T19:42:11.000000+0000,NO,2023-02-20T19:42:11.000000+0000
6539,null,2023-01-17T20:01:08.000000+0000,2025-03-18T23:59:59.999999+0000,NO,2025-03-18T23:59:59.999999+0000
608,2024-12-05T20:34:30.316320+0000,2024-12-05T20:34:30.324878+0000,2024-12-14T23:59:59.999999+0000,NO,2024-12-14T23:59:59.999999+0000
917,\N,\N,\N,NO,\N
6547,null,null,2023-01-20T21:50:22.000000+0000,NO,2023-01-20T21:50:22.000000+0000
4108,null,null,2023-01-21T03:16:02.000000+0000,NO,2023-01-21T03:16:02.000000+0000
187,null,2024-01-16T08:56:18.000000+0000,2024-02-16T08:56:18.000000+0000,NO,2024-02-16T08:56:18.000000+0000
6566,\N,\N,\N,NO,\N
138803,null,2025-06-22T18:15:20.599614+0000,2025-07-20T18:14:18.000000+0000,NO,2025-07-20T18:14:18.000000+0000
6389,null,2023-01-18T05:45:47.000000+0000,2023-01-21T05:45:47.000000+0000,NO,2023-01-21T05:45:47.000000+0000
6570,null,null,2023-01-21T05:43:40.000000+0000,NO,2023-01-21T05:43:40.000000+0000
6533,2024-10-01T20:44:33.287455+0000,2024-10-01T20:44:33.294162+0000,2024-10-07T23:59:59.999999+0000,NO,2024-10-07T23:59:59.999999+0000
6592,null,null,null,NO,null
4027,null,null,2023-01-21T09:02:08.000000+0000,NO,2023-01-21T09:02:08.000000+0000
77080,null,2024-05-24T09:10:29.000000+0000,2024-06-24T09:10:29.000000+0000,NO,2024-06-24T09:10:29.000000+0000
361,null,2023-01-18T09:25:00.000000+0000,2023-01-21T09:25:00.000000+0000,NO,2023-01-21T09:25:00.000000+0000
417,null,2023-11-12T18:47:34.000000+0000,2023-12-12T18:47:34.000000+0000,NO,2023-12-12T18:47:34.000000+0000
6497,null,2023-01-18T14:02:17.000000+0000,2023-01-28T14:02:17.000000+0000,NO,2023-01-28T14:02:17.000000+0000
6616,null,2025-11-23T17:38:32.000000+0000,2025-12-23T17:38:32.000000+0000,YES,2025-12-23T17:38:32.000000+0000
6478,null,2023-01-18T17:58:13.000000+0000,2023-01-28T17:58:13.000000+0000,NO,2023-01-28T17:58:13.000000+0000
6625,null,2023-01-18T19:14:00.000000+0000,2023-01-21T19:14:00.000000+0000,NO,2023-01-21T19:14:00.000000+0000
6631,null,2023-01-18T20:31:48.000000+0000,2023-01-28T20:31:48.000000+0000,NO,2023-01-28T20:31:48.000000+0000
6627,null,2025-12-01T05:52:31.000000+0000,2026-01-01T05:52:31.000000+0000,YES,2026-01-01T05:52:31.000000+0000
6639,null,2023-01-18T23:25:07.000000+0000,2023-01-21T23:25:07.000000+0000,NO,2023-01-21T23:25:07.000000+0000
6648,null,2023-01-19T03:26:44.000000+0000,2023-01-22T03:26:44.000000+0000,NO,2023-01-22T03:26:44.000000+0000
6650,null,2023-01-19T03:59:40.000000+0000,2023-01-22T03:59:40.000000+0000,NO,2023-01-22T03:59:40.000000+0000
6652,\N,\N,\N,NO,\N
6656,null,null,2023-01-22T18:36:58.000000+0000,NO,2023-01-22T18:36:58.000000+0000
6670,null,2023-08-15T11:22:27.000000+0000,2023-09-15T11:22:27.000000+0000,NO,2023-09-15T11:22:27.000000+0000
9708,null,2023-01-26T17:43:43.000000+0000,null,NO,null
6672,null,2024-05-23T12:11:59.000000+0000,2024-06-23T12:11:59.000000+0000,NO,2024-06-23T12:11:59.000000+0000
6674,2025-08-16T15:52:50.743429+0000,2025-08-16T15:52:50.753925+0000,2025-12-31T23:59:59.999999+0000,YES,2025-12-31T23:59:59.999999+0000
571,null,2023-01-19T13:07:32.000000+0000,2023-01-29T13:07:32.000000+0000,NO,2023-01-29T13:07:32.000000+0000
571,null,2023-01-19T13:07:32.000000+0000,2023-01-22T13:07:32.000000+0000,NO,2023-01-22T13:07:32.000000+0000
6315,null,2023-01-19T13:45:42.000000+0000,2023-01-22T13:45:42.000000+0000,NO,2023-01-22T13:45:42.000000+0000
6681,null,null,2023-01-22T13:39:41.000000+0000,NO,2023-01-22T13:39:41.000000+0000
3815,null,2023-01-22T19:22:24.000000+0000,2023-01-28T21:39:40.000000+0000,NO,2023-01-28T21:39:40.000000+0000
6693,null,2023-01-19T17:58:35.000000+0000,2023-01-22T17:58:35.000000+0000,NO,2023-01-22T17:58:35.000000+0000
6182,null,2023-01-20T04:42:54.000000+0000,2023-01-23T04:42:54.000000+0000,NO,2023-01-23T04:42:54.000000+0000
6710,null,2023-01-23T07:18:00.000000+0000,2023-01-25T08:56:23.000000+0000,NO,2023-01-25T08:56:23.000000+0000
6236,null,2023-01-20T07:08:41.000000+0000,2023-12-26T03:02:37.000000+0000,NO,2023-12-26T03:02:37.000000+0000
6717,null,2023-01-20T07:48:07.000000+0000,2023-01-23T07:48:07.000000+0000,NO,2023-01-23T07:48:07.000000+0000
6719,\N,\N,\N,NO,\N
1323,\N,\N,\N,NO,\N
6729,null,2023-01-23T12:59:38.000000+0000,2023-01-29T15:37:41.000000+0000,NO,2023-01-29T15:37:41.000000+0000
6736,\N,\N,\N,NO,\N
6738,\N,\N,\N,NO,\N
1812,null,null,2023-01-30T23:59:59.999999+0000,NO,2023-01-30T23:59:59.999999+0000
6740,null,2023-01-20T16:01:52.000000+0000,2023-01-30T16:01:52.000000+0000,NO,2023-01-30T16:01:52.000000+0000
5114,\N,\N,\N,NO,\N
4699,null,2023-01-23T19:12:16.000000+0000,2023-02-23T19:12:16.000000+0000,NO,2023-02-23T19:12:16.000000+0000
6748,null,2025-09-16T18:58:55.000000+0000,2025-10-16T18:58:55.000000+0000,NO,2025-10-16T18:58:55.000000+0000
6753,null,2023-01-20T20:32:24.000000+0000,2023-01-23T20:32:24.000000+0000,NO,2023-01-23T20:32:24.000000+0000
6755,null,2023-01-20T22:55:36.000000+0000,2023-01-23T22:55:36.000000+0000,NO,2023-01-23T22:55:36.000000+0000
248,2025-08-04T09:42:51.393258+0000,2025-08-04T09:42:51.406255+0000,2026-07-15T23:59:59.999999+0000,YES,2026-07-15T23:59:59.999999+0000
1327,null,2023-01-24T02:56:06.000000+0000,2023-02-24T02:56:06.000000+0000,NO,2023-02-24T02:56:06.000000+0000
1327,null,2023-01-21T02:56:06.000000+0000,2023-01-24T02:56:06.000000+0000,NO,2023-01-24T02:56:06.000000+0000
6440,null,2023-03-23T17:00:11.000000+0000,2023-04-23T17:00:11.000000+0000,NO,2023-04-23T17:00:11.000000+0000
6658,\N,\N,\N,NO,\N
5864,null,2023-01-24T11:05:26.000000+0000,2023-03-03T10:23:38.000000+0000,NO,2023-03-03T10:23:38.000000+0000
6589,null,null,2023-01-24T09:20:46.000000+0000,NO,2023-01-24T09:20:46.000000+0000
6770,null,2023-01-24T11:31:46.000000+0000,2023-02-24T09:31:46.000000+0000,NO,2023-02-24T09:31:46.000000+0000
6784,null,2024-06-28T17:05:28.441000+0000,2024-07-31T17:05:28.441000+0000,NO,2024-07-31T17:05:28.441000+0000
6786,null,2023-04-30T14:51:01.000000+0000,2023-05-30T14:51:01.000000+0000,NO,2023-05-30T14:51:01.000000+0000
6217,null,2023-02-24T18:19:19.000000+0000,2023-03-24T17:19:19.000000+0000,NO,2023-03-24T17:19:19.000000+0000
4631,null,2024-02-17T14:27:04.000000+0000,2024-03-17T13:27:04.000000+0000,NO,2024-03-17T13:27:04.000000+0000
5685,null,2023-01-21T17:47:00.000000+0000,2023-01-24T17:47:00.000000+0000,NO,2023-01-24T17:47:00.000000+0000
6795,null,2023-02-24T19:16:31.000000+0000,2023-03-24T18:16:31.000000+0000,NO,2023-03-24T18:16:31.000000+0000
6512,null,2023-02-24T21:00:58.000000+0000,2023-03-24T20:00:58.000000+0000,NO,2023-03-24T20:00:58.000000+0000
3227,null,2023-01-24T23:04:14.000000+0000,2023-01-27T21:04:14.000000+0000,NO,2023-01-27T21:04:14.000000+0000
3227,null,null,2023-01-24T23:04:14.000000+0000,NO,2023-01-24T23:04:14.000000+0000
6804,null,null,2023-01-24T23:06:59.000000+0000,NO,2023-01-24T23:06:59.000000+0000
6771,null,2023-01-22T03:53:10.000000+0000,2023-01-25T03:53:10.000000+0000,NO,2023-01-25T03:53:10.000000+0000
544,\N,\N,\N,NO,\N
6822,null,2023-01-22T11:04:18.000000+0000,2023-01-25T11:04:18.000000+0000,NO,2023-01-25T11:04:18.000000+0000
6827,null,2024-04-25T13:54:06.000000+0000,2024-05-25T13:54:06.000000+0000,NO,2024-05-25T13:54:06.000000+0000
6834,null,null,2023-01-25T17:16:33.000000+0000,NO,2023-01-25T17:16:33.000000+0000
6835,null,2023-01-22T17:39:29.000000+0000,2023-01-25T17:39:29.000000+0000,NO,2023-01-25T17:39:29.000000+0000
6841,\N,\N,\N,NO,\N
6840,null,2025-11-25T10:30:24.000000+0000,2025-12-25T10:30:24.000000+0000,YES,2025-12-25T10:30:24.000000+0000
6165,null,2023-01-22T21:48:09.000000+0000,2023-01-25T21:48:09.000000+0000,NO,2023-01-25T21:48:09.000000+0000
6828,null,2025-03-14T21:49:13.000000+0000,2026-03-14T21:49:13.000000+0000,YES,2026-03-14T21:49:13.000000+0000
6847,null,2023-02-04T05:19:00.000000+0000,2023-02-05T21:46:06.000000+0000,NO,2023-02-05T21:46:06.000000+0000
2892,null,2023-01-26T08:13:09.000000+0000,2023-02-28T06:13:19.000000+0000,NO,2023-02-28T06:13:19.000000+0000
418,null,2023-01-23T07:37:28.000000+0000,2023-02-02T07:37:28.000000+0000,NO,2023-02-02T07:37:28.000000+0000
441,null,2023-01-23T08:01:12.000000+0000,2023-01-26T08:01:12.000000+0000,NO,2023-01-26T08:01:12.000000+0000
6869,\N,\N,\N,NO,\N
6875,null,2025-05-20T23:33:50.000000+0000,2025-06-20T23:33:50.000000+0000,NO,2025-06-20T23:33:50.000000+0000
6882,null,2024-08-07T21:05:44.000000+0000,2024-09-07T21:05:44.000000+0000,NO,2024-09-07T21:05:44.000000+0000
6884,null,2023-01-23T14:49:56.000000+0000,2023-01-26T14:49:56.000000+0000,NO,2023-01-26T14:49:56.000000+0000
6883,null,2024-05-29T13:47:38.000000+0000,2024-06-29T13:47:38.000000+0000,NO,2024-06-29T13:47:38.000000+0000
6842,null,2023-01-23T16:02:02.000000+0000,2023-01-26T16:02:02.000000+0000,NO,2023-01-26T16:02:02.000000+0000
6895,\N,\N,\N,NO,\N
5916,null,2023-01-27T05:27:07.000000+0000,2023-02-05T03:30:32.000000+0000,NO,2023-02-05T03:30:32.000000+0000
6909,null,2023-01-27T06:15:40.000000+0000,2023-03-01T04:15:48.000000+0000,NO,2023-03-01T04:15:48.000000+0000
5008,null,2023-01-24T04:36:16.000000+0000,2023-01-27T04:36:16.000000+0000,NO,2023-01-27T04:36:16.000000+0000
6115,\N,\N,\N,NO,\N
6075,null,2023-01-24T07:50:51.000000+0000,2023-01-27T07:50:51.000000+0000,NO,2023-01-27T07:50:51.000000+0000
16376,null,null,null,NO,null
6916,null,2023-01-28T09:51:11.000000+0000,2023-02-28T09:51:11.000000+0000,NO,2023-02-28T09:51:11.000000+0000
6922,null,2023-01-28T09:51:11.000000+0000,2023-02-28T09:51:11.000000+0000,NO,2023-02-28T09:51:11.000000+0000
6939,null,2023-01-24T19:15:56.000000+0000,2023-01-27T19:15:56.000000+0000,NO,2023-01-27T19:15:56.000000+0000
6940,\N,\N,\N,NO,\N
6947,null,2023-01-24T23:17:12.000000+0000,2023-01-27T23:17:12.000000+0000,NO,2023-01-27T23:17:12.000000+0000
6963,null,2023-01-24T18:22:10.000000+0000,2023-01-27T18:22:10.000000+0000,NO,2023-01-27T18:22:10.000000+0000
5863,\N,\N,\N,NO,\N
1978,null,2024-02-19T20:37:51.000000+0000,2024-02-19T20:42:51.000000+0000,NO,2024-02-19T20:42:51.000000+0000
6976,null,2024-12-02T10:36:13.000000+0000,2025-01-02T10:36:13.000000+0000,NO,2025-01-02T10:36:13.000000+0000
6979,null,2023-01-25T13:56:20.000000+0000,2023-01-28T13:56:20.000000+0000,NO,2023-01-28T13:56:20.000000+0000
139766,\N,\N,\N,NO,\N
6989,null,2023-01-25T16:51:22.000000+0000,2023-01-28T16:51:22.000000+0000,NO,2023-01-28T16:51:22.000000+0000
6584,null,2024-12-28T10:10:53.000000+0000,2025-01-28T10:10:53.000000+0000,NO,2025-01-28T10:10:53.000000+0000
7019,null,2023-11-05T10:01:52.338000+0000,2023-12-08T10:01:52.338000+0000,NO,2023-12-08T10:01:52.338000+0000
7022,null,2023-01-29T13:57:15.000000+0000,2023-02-01T11:57:15.000000+0000,NO,2023-02-01T11:57:15.000000+0000
7022,null,null,2023-01-29T13:57:15.000000+0000,NO,2023-01-29T13:57:15.000000+0000
7008,null,2023-01-29T18:56:22.000000+0000,2023-01-30T19:26:27.000000+0000,NO,2023-01-30T19:26:27.000000+0000
7043,null,null,null,NO,null
7046,\N,\N,\N,NO,\N
5064,\N,\N,\N,NO,\N
7061,\N,\N,\N,NO,\N
4215,\N,\N,\N,NO,\N
7075,null,2023-01-27T09:28:41.000000+0000,2023-01-30T09:28:41.000000+0000,NO,2023-01-30T09:28:41.000000+0000
7082,null,null,null,NO,null
1818,null,null,null,NO,null
13954,null,2023-01-28T09:51:11.000000+0000,2023-02-28T09:51:11.000000+0000,NO,2023-02-28T09:51:11.000000+0000
6210,null,2023-01-27T13:10:10.000000+0000,2023-01-30T13:10:10.000000+0000,NO,2023-01-30T13:10:10.000000+0000
7092,null,2023-01-27T16:25:35.000000+0000,2023-01-30T16:25:35.000000+0000,NO,2023-01-30T16:25:35.000000+0000
7093,null,2023-04-05T09:47:22.000000+0000,2024-04-05T09:47:22.000000+0000,NO,2024-04-05T09:47:22.000000+0000
7102,null,2025-12-11T20:03:16.502000+0000,2026-01-11T20:03:16.502000+0000,YES,2026-01-11T20:03:16.502000+0000
7102,null,null,2023-01-30T23:06:54.000000+0000,NO,2023-01-30T23:06:54.000000+0000
7104,null,2024-01-03T21:58:40.000000+0000,2024-02-03T21:58:40.000000+0000,NO,2024-02-03T21:58:40.000000+0000
6039,null,2023-01-27T22:43:14.000000+0000,2023-01-30T22:43:14.000000+0000,NO,2023-01-30T22:43:14.000000+0000
7106,null,2023-01-27T22:45:59.000000+0000,2023-01-30T22:45:59.000000+0000,NO,2023-01-30T22:45:59.000000+0000
7109,null,null,2023-01-30T23:22:27.000000+0000,NO,2023-01-30T23:22:27.000000+0000
3665,null,null,2023-01-31T04:13:51.000000+0000,NO,2023-01-31T04:13:51.000000+0000
7133,\N,\N,\N,NO,\N
7179,null,null,null,NO,null
7195,\N,\N,\N,NO,\N
7199,null,null,2023-01-31T18:10:22.000000+0000,NO,2023-01-31T18:10:22.000000+0000
7205,null,2023-01-28T19:06:28.000000+0000,2023-02-07T19:06:28.000000+0000,NO,2023-02-07T19:06:28.000000+0000
7219,null,2023-01-31T23:56:58.000000+0000,2023-02-03T21:56:58.000000+0000,NO,2023-02-03T21:56:58.000000+0000
7332,null,2023-01-19T07:52:12.000000+0000,2023-02-19T05:52:12.000000+0000,NO,2023-02-19T05:52:12.000000+0000
7222,\N,\N,\N,NO,\N
7227,null,2023-01-29T01:22:00.000000+0000,2023-02-08T01:22:00.000000+0000,NO,2023-02-08T01:22:00.000000+0000
7259,null,2023-02-01T19:12:00.000000+0000,2023-03-01T19:12:00.000000+0000,NO,2023-03-01T19:12:00.000000+0000
